x,y,z,pitch,yaw,ok,err
0.25,-0.1,0.02,0.9,-0.6,1,6.725679551532807e-05
0.25,-0.1,0.02,0.9,-0.3,1,6.083988618373302e-05
0.25,-0.1,0.02,0.9,0.0,1,7.109726744841629e-05
0.25,-0.1,0.02,0.9,0.3,1,9.150124528616619e-05
0.25,-0.1,0.02,0.9,0.6,1,8.56619608296159e-05
0.25,-0.1,0.02,1.2,-0.6,1,8.123949651121661e-05
0.25,-0.1,0.02,1.2,-0.3,1,7.858582504551583e-05
0.25,-0.1,0.02,1.2,0.0,1,8.989790453189784e-05
0.25,-0.1,0.02,1.2,0.3,1,5.9964866283274956e-05
0.25,-0.1,0.02,1.2,0.6,1,8.127801109284775e-05
0.25,-0.1,0.02,1.57,-0.6,1,5.0211427773831187e-05
0.25,-0.1,0.02,1.57,-0.3,1,5.133169390553554e-05
0.25,-0.1,0.02,1.57,0.0,1,5.9931500115253436e-05
0.25,-0.1,0.02,1.57,0.3,1,8.553300114525287e-05
0.25,-0.1,0.02,1.57,0.6,1,9.43398681059989e-05
0.25,-0.1,0.06,0.0,-0.6,0,0.3968908610465274
0.25,-0.1,0.06,0.0,-0.3,0,0.2158141737048196
0.25,-0.1,0.06,0.0,0.0,0,0.1378352132806704
0.25,-0.1,0.06,0.0,0.3,0,0.2564362001274316
0.25,-0.1,0.06,0.0,0.6,0,0.09383882163640118
0.25,-0.1,0.06,0.225,-0.6,0,0.06770676558545992
0.25,-0.1,0.06,0.225,-0.3,0,0.3317838219094392
0.25,-0.1,0.06,0.225,0.0,0,0.21942557275930819
0.25,-0.1,0.06,0.225,0.3,1,9.815014361925058e-05
0.25,-0.1,0.06,0.225,0.6,1,7.068971274020652e-05
0.25,-0.1,0.06,0.45,-0.6,0,0.04428678127076466
0.25,-0.1,0.06,0.45,-0.3,0,0.08367490045092862
0.25,-0.1,0.06,0.45,0.0,1,5.4887881641192735e-05
0.25,-0.1,0.06,0.45,0.3,1,6.474006083424328e-05
0.25,-0.1,0.06,0.45,0.6,1,5.947340926391171e-05
0.25,-0.1,0.06,0.675,-0.6,1,5.757024450632341e-05
0.25,-0.1,0.06,0.675,-0.3,1,9.601144072161246e-05
0.25,-0.1,0.06,0.675,0.0,1,5.9458099671667335e-05
0.25,-0.1,0.06,0.675,0.3,1,8.060866177077416e-05
0.25,-0.1,0.06,0.675,0.6,1,6.986204303064707e-05
0.25,-0.1,0.06,0.9,-0.6,1,6.702230545886988e-05
0.25,-0.1,0.06,0.9,-0.3,1,6.0606744674258884e-05
0.25,-0.1,0.06,0.9,0.0,1,7.166093359224064e-05
0.25,-0.1,0.06,0.9,0.3,1,9.52043608277237e-05
0.25,-0.1,0.06,0.9,0.6,1,7.378019188938101e-05
0.25,-0.1,0.06,1.2,-0.6,1,8.129562575255225e-05
0.25,-0.1,0.06,1.2,-0.3,1,7.837203558090485e-05
0.25,-0.1,0.06,1.2,0.0,1,9.045503585957281e-05
0.25,-0.1,0.06,1.2,0.3,1,6.201734686581736e-05
0.25,-0.1,0.06,1.2,0.6,1,8.723095604310839e-05
0.25,-0.1,0.06,1.57,-0.6,1,5.036019439623503e-05
0.25,-0.1,0.06,1.57,-0.3,1,5.103987154528088e-05
0.25,-0.1,0.06,1.57,0.0,1,5.9594556246091965e-05
0.25,-0.1,0.06,1.57,0.3,1,8.583994457820222e-05
0.25,-0.1,0.06,1.57,0.6,1,9.030982191839129e-05
0.25,-0.1,0.1,0.0,-0.6,0,0.3611407108739372
0.25,-0.1,0.1,0.0,-0.3,0,0.18643816612974032
0.25,-0.1,0.1,0.0,0.0,0,0.1105046257885289
0.25,-0.1,0.1,0.0,0.3,0,0.17782330991637804
0.25,-0.1,0.1,0.0,0.6,0,0.061618007971947386
0.25,-0.1,0.1,0.225,-0.6,0,0.14937909296584362
0.25,-0.1,0.1,0.225,-0.3,0,0.16981491984008207
0.25,-0.1,0.1,0.225,0.0,0,0.061650313926961485
0.25,-0.1,0.1,0.225,0.3,1,7.320531853913333e-05
0.25,-0.1,0.1,0.225,0.6,1,7.958314719909348e-05
0.25,-0.1,0.1,0.45,-0.6,1,9.758361570960181e-05
0.25,-0.1,0.1,0.45,-0.3,1,7.13976542033024e-05
0.25,-0.1,0.1,0.45,0.0,1,9.223993476040577e-05
0.25,-0.1,0.1,0.45,0.3,1,6.72678863715118e-05
0.25,-0.1,0.1,0.45,0.6,1,6.862312185979516e-05
0.25,-0.1,0.1,0.675,-0.6,1,5.726011623800019e-05
0.25,-0.1,0.1,0.675,-0.3,1,9.550419864433632e-05
0.25,-0.1,0.1,0.675,0.0,1,5.988645631725548e-05
0.25,-0.1,0.1,0.675,0.3,1,8.418117267848157e-05
0.25,-0.1,0.1,0.675,0.6,1,6.248793943152697e-05
0.25,-0.1,0.1,0.9,-0.6,1,6.686549589674185e-05
0.25,-0.1,0.1,0.9,-0.3,1,6.0435657717049084e-05
0.25,-0.1,0.1,0.9,0.0,1,7.24971629369868e-05
0.25,-0.1,0.1,0.9,0.3,1,5.001163826743834e-05
0.25,-0.1,0.1,0.9,0.6,1,7.528769816760825e-05
0.25,-0.1,0.1,1.2,-0.6,1,8.146421252355499e-05
0.25,-0.1,0.1,1.2,-0.3,1,7.823134981128114e-05
0.25,-0.1,0.1,1.2,0.0,1,9.116115443720486e-05
0.25,-0.1,0.1,1.2,0.3,1,6.41728776997953e-05
0.25,-0.1,0.1,1.2,0.6,1,8.929546891499211e-05
0.25,-0.1,0.1,1.57,-0.6,1,5.059222961235553e-05
0.25,-0.1,0.1,1.57,-0.3,1,5.081579043742065e-05
0.25,-0.1,0.1,1.57,0.0,1,5.929606254476517e-05
0.25,-0.1,0.1,1.57,0.3,1,8.570981670389141e-05
0.25,-0.1,0.1,1.57,0.6,1,9.179499768065673e-05
0.25,-0.1,0.14,0.0,-0.6,0,0.2369724133040394
0.25,-0.1,0.14,0.0,-0.3,0,0.16760281549746764
0.25,-0.1,0.14,0.0,0.0,0,0.08388014745260636
0.25,-0.1,0.14,0.0,0.3,1,5.013624759915364e-05
0.25,-0.1,0.14,0.0,0.6,0,0.07921039466260245
0.25,-0.1,0.14,0.225,-0.6,1,8.230528388872185e-05
0.25,-0.1,0.14,0.225,-0.3,1,9.877718243160608e-05
0.25,-0.1,0.14,0.225,0.0,1,5.152113370466688e-05
0.25,-0.1,0.14,0.225,0.3,1,8.846584508955126e-05
0.25,-0.1,0.14,0.225,0.6,1,8.031940533118046e-05
0.25,-0.1,0.14,0.45,-0.6,1,9.69960002795685e-05
0.25,-0.1,0.14,0.45,-0.3,1,7.086509237609512e-05
0.25,-0.1,0.14,0.45,0.0,1,9.235261526881371e-05
0.25,-0.1,0.14,0.45,0.3,1,7.068936378549964e-05
0.25,-0.1,0.14,0.45,0.6,1,6.0651702230759286e-05
0.25,-0.1,0.14,0.675,-0.6,1,5.7024818288678064e-05
0.25,-0.1,0.14,0.675,-0.3,1,9.520137433831616e-05
0.25,-0.1,0.14,0.675,0.0,1,6.0782559514197935e-05
0.25,-0.1,0.14,0.675,0.3,1,9.040464354402891e-05
0.25,-0.1,0.14,0.675,0.6,1,8.03537732070149e-05
0.25,-0.1,0.14,0.9,-0.6,1,6.679882727083443e-05
0.25,-0.1,0.14,0.9,-0.3,1,6.0378280515196965e-05
0.25,-0.1,0.14,0.9,0.0,1,7.396170567327016e-05
0.25,-0.1,0.14,0.9,0.3,1,5.369592335365577e-05
0.25,-0.1,0.14,0.9,0.6,1,8.471926068763375e-05
0.25,-0.1,0.14,1.2,-0.6,1,8.169491867726361e-05
0.25,-0.1,0.14,1.2,-0.3,1,7.821169408887805e-05
0.25,-0.1,0.14,1.2,0.0,1,9.242226364172776e-05
0.25,-0.1,0.14,1.2,0.3,1,6.707693879695588e-05
0.25,-0.1,0.14,1.2,0.6,1,9.477136200127138e-05
0.25,-0.1,0.14,1.57,-0.6,1,5.088798401057241e-05
0.25,-0.1,0.14,1.57,-0.3,1,5.069050699843363e-05
0.25,-0.1,0.14,1.57,0.0,1,5.9168663633873664e-05
0.25,-0.1,0.14,1.57,0.3,1,8.53278873619312e-05
0.25,-0.1,0.14,1.57,0.6,1,9.70118159153771e-05
0.25,-0.1,0.18,0.0,-0.6,0,0.07128665522925309
0.25,-0.1,0.18,0.0,-0.3,0,0.06468974170353951
0.25,-0.1,0.18,0.0,0.0,0,0.05005155619206416
0.25,-0.1,0.18,0.0,0.3,1,9.520884570881746e-05
0.25,-0.1,0.18,0.0,0.6,0,0.16939404574735542
0.25,-0.1,0.18,0.225,-0.6,1,8.179143057735039e-05
0.25,-0.1,0.18,0.225,-0.3,1,9.799309259239836e-05
0.25,-0.1,0.18,0.225,0.0,1,5.3763487088577216e-05
0.25,-0.1,0.18,0.225,0.3,1,8.479371688427727e-05
0.25,-0.1,0.18,0.225,0.6,1,9.04793180101839e-05
0.25,-0.1,0.18,0.45,-0.6,1,9.660228033702838e-05
0.25,-0.1,0.18,0.45,-0.3,1,7.065012571313067e-05
0.25,-0.1,0.18,0.45,0.0,1,9.318183049353125e-05
0.25,-0.1,0.18,0.45,0.3,1,7.893726635767495e-05
0.25,-0.1,0.18,0.45,0.6,1,7.010546663411246e-05
0.25,-0.1,0.18,0.675,-0.6,1,5.690030190018759e-05
0.25,-0.1,0.18,0.675,-0.3,1,9.520872893276922e-05
0.25,-0.1,0.18,0.675,0.0,1,6.259866255453608e-05
0.25,-0.1,0.18,0.675,0.3,1,5.1041807486755285e-05
0.25,-0.1,0.18,0.675,0.6,1,8.066076859455717e-05
0.25,-0.1,0.18,0.9,-0.6,1,6.682225921834973e-05
0.25,-0.1,0.18,0.9,-0.3,1,6.051561725659032e-05
0.25,-0.1,0.18,0.9,0.0,1,7.69176578197221e-05
0.25,-0.1,0.18,0.9,0.3,1,6.0741524320221565e-05
0.25,-0.1,0.18,0.9,0.6,1,5.56294519748506e-05
0.25,-0.1,0.18,1.2,-0.6,1,8.197033952179623e-05
0.25,-0.1,0.18,1.2,-0.3,1,7.849582594673506e-05
0.25,-0.1,0.18,1.2,0.0,1,9.539377531269966e-05
0.25,-0.1,0.18,1.2,0.3,1,7.260953300963202e-05
0.25,-0.1,0.18,1.2,0.6,1,8.478275118723838e-05
0.25,-0.1,0.18,1.57,-0.6,1,5.1301208179822274e-05
0.25,-0.1,0.18,1.57,-0.3,1,5.08337186529449e-05
0.25,-0.1,0.18,1.57,0.0,1,5.965636969751079e-05
0.25,-0.1,0.18,1.57,0.3,1,8.520149088802517e-05
0.25,-0.1,0.18,1.57,0.6,1,9.907717912816506e-05
0.25,-0.1,0.22,0.0,-0.6,1,7.45865966611888e-05
0.25,-0.1,0.22,0.0,-0.3,1,7.730456315733132e-05
0.25,-0.1,0.22,0.0,0.0,1,6.798453571788636e-05
0.25,-0.1,0.22,0.0,0.3,1,5.994040426631134e-05
0.25,-0.1,0.22,0.0,0.6,0,0.06390490704504885
0.25,-0.1,0.22,0.225,-0.6,1,8.176687405758296e-05
0.25,-0.1,0.22,0.225,-0.3,1,9.820197346604171e-05
0.25,-0.1,0.22,0.225,0.0,1,5.3705537607502544e-05
0.25,-0.1,0.22,0.225,0.3,1,8.47165284608396e-05
0.25,-0.1,0.22,0.225,0.6,1,7.976999866952749e-05
0.25,-0.1,0.22,0.45,-0.6,1,9.647333941654181e-05
0.25,-0.1,0.22,0.45,-0.3,1,7.081788458699314e-05
0.25,-0.1,0.22,0.45,0.0,1,9.523895599029035e-05
0.25,-0.1,0.22,0.45,0.3,1,5.327641086049215e-05
0.25,-0.1,0.22,0.45,0.6,1,8.635981146214342e-05
0.25,-0.1,0.22,0.675,-0.6,1,5.6910423358815224e-05
0.25,-0.1,0.22,0.675,-0.3,1,9.567440018086661e-05
0.25,-0.1,0.22,0.675,0.0,1,6.648647126112313e-05
0.25,-0.1,0.22,0.675,0.3,1,6.44164073020287e-05
0.25,-0.1,0.22,0.675,0.6,1,6.688615536968864e-05
0.25,-0.1,0.22,0.9,-0.6,1,6.694753039938244e-05
0.25,-0.1,0.22,0.9,-0.3,1,6.106728347755505e-05
0.25,-0.1,0.22,0.9,0.0,1,8.426200024520865e-05
0.25,-0.1,0.22,0.9,0.3,1,8.039402945182393e-05
0.25,-0.1,0.22,0.9,0.6,1,6.294861684333137e-05
0.25,-0.1,0.22,1.2,-0.6,1,8.232473632993913e-05
0.25,-0.1,0.22,1.2,-0.3,1,7.980015684395421e-05
0.25,-0.1,0.22,1.2,0.0,1,5.263696281220701e-05
0.25,-0.1,0.22,1.2,0.3,1,9.074986633133459e-05
0.25,-0.1,0.22,1.2,0.6,1,5.3985508013219896e-05
0.25,-0.1,0.22,1.57,-0.6,0,0.0987982152607046
0.25,-0.1,0.22,1.57,-0.3,0,0.09812921216539966
0.25,-0.1,0.22,1.57,0.0,0,0.10303195133858672
0.25,-0.1,0.22,1.57,0.3,0,0.10363899617813059
0.25,-0.1,0.22,1.57,0.6,0,0.10383009604964695
0.25,-0.1,0.26,0.0,-0.6,1,7.504106322163564e-05
0.25,-0.1,0.26,0.0,-0.3,1,7.885253991816463e-05
0.25,-0.1,0.26,0.0,0.0,1,6.160408644674859e-05
0.25,-0.1,0.26,0.0,0.3,1,5.0367606715834176e-05
0.25,-0.1,0.26,0.0,0.6,0,0.07386879417605287
0.25,-0.1,0.26,0.225,-0.6,1,8.205477545842668e-05
0.25,-0.1,0.26,0.225,-0.3,1,9.947400273104495e-05
0.25,-0.1,0.26,0.225,0.0,1,5.422662942444311e-05
0.25,-0.1,0.26,0.225,0.3,1,5.964402380720053e-05
0.25,-0.1,0.26,0.225,0.6,0,0.09353722407959825
0.25,-0.1,0.26,0.45,-0.6,1,9.666119086622121e-05
0.25,-0.1,0.26,0.45,-0.3,1,7.144478493590625e-05
0.25,-0.1,0.26,0.45,0.0,1,9.957902436891397e-05
0.25,-0.1,0.26,0.45,0.3,1,9.243102487658577e-05
0.25,-0.1,0.26,0.45,0.6,1,5.283878459294724e-05
0.25,-0.1,0.26,0.675,-0.6,1,5.7092844143401625e-05
0.25,-0.1,0.26,0.675,-0.3,1,9.693714427833466e-05
0.25,-0.1,0.26,0.675,0.0,1,7.646129978937663e-05
0.25,-0.1,0.26,0.675,0.3,1,6.690471315593805e-05
0.25,-0.1,0.26,0.675,0.6,1,7.452630841799948e-05
0.25,-0.1,0.26,0.9,-0.6,1,6.72097510940752e-05
0.25,-0.1,0.26,0.9,-0.3,1,6.285292280768227e-05
0.25,-0.1,0.26,0.9,0.0,1,5.652638409104277e-05
0.25,-0.1,0.26,0.9,0.3,1,5.6168379677111984e-05
0.25,-0.1,0.26,0.9,0.6,1,7.249498788361793e-05
0.25,-0.1,0.26,1.2,-0.6,1,8.306700603094615e-05
0.25,-0.1,0.26,1.2,-0.3,1,8.727075432942103e-05
0.25,-0.1,0.26,1.2,0.0,1,9.714560907368944e-05
0.25,-0.1,0.26,1.2,0.3,1,5.613290308543504e-05
0.25,-0.1,0.26,1.2,0.6,0,0.0857492704717756
0.25,-0.1,0.26,1.57,-0.6,0,0.25263892906095303
0.25,-0.1,0.26,1.57,-0.3,0,0.2842528477756328
0.25,-0.1,0.26,1.57,0.0,0,0.29293837769327047
0.25,-0.1,0.26,1.57,0.3,0,0.21932600783083073
0.25,-0.1,0.26,1.57,0.6,0,0.29329035146947063
0.25,0.0,-0.06,0.0,-0.6,0,0.3700622473199194
0.25,0.0,-0.06,0.0,-0.3,0,0.25387916854414067
0.25,0.0,-0.06,0.0,0.0,0,0.24616860008749555
0.25,0.0,-0.06,0.0,0.3,0,0.25407793356062053
0.25,0.0,-0.06,0.0,0.6,0,0.37025047047389464
0.25,0.0,-0.06,0.225,-0.6,0,0.48153416643995883
0.25,0.0,-0.06,0.225,-0.3,0,0.4157498206915965
0.25,0.0,-0.06,0.225,0.0,0,0.3380387706380086
0.25,0.0,-0.06,0.225,0.3,0,0.4159683040284997
0.25,0.0,-0.06,0.225,0.6,0,0.48182790576132345
0.25,0.0,-0.06,0.45,-0.6,1,5.135035297951241e-05
0.25,0.0,-0.06,0.45,-0.3,0,0.21838223582724664
0.25,0.0,-0.06,0.45,0.0,0,0.5166000817962414
0.25,0.0,-0.06,0.45,0.3,0,0.21893698573110182
0.25,0.0,-0.06,0.45,0.6,1,5.1305013687860616e-05
0.25,0.0,-0.06,0.675,-0.6,1,5.19903466723863e-05
0.25,0.0,-0.06,0.675,-0.3,0,0.0121638115184139
0.25,0.0,-0.06,0.675,0.0,0,0.07100258787974414
0.25,0.0,-0.06,0.675,0.3,0,0.01216474054840753
0.25,0.0,-0.06,0.675,0.6,1,5.1961633273008434e-05
0.25,0.0,-0.06,0.9,-0.6,1,8.677479965165184e-05
0.25,0.0,-0.06,0.9,-0.3,1,7.490990214020097e-05
0.25,0.0,-0.06,0.9,0.0,1,6.935627692385814e-05
0.25,0.0,-0.06,0.9,0.3,1,7.489193559989893e-05
0.25,0.0,-0.06,0.9,0.6,1,8.675009534437883e-05
0.25,0.0,-0.06,1.2,-0.6,1,9.423335765869153e-05
0.25,0.0,-0.06,1.2,-0.3,1,8.017429836971807e-05
0.25,0.0,-0.06,1.2,0.0,1,7.447286505390029e-05
0.25,0.0,-0.06,1.2,0.3,1,8.015469269312845e-05
0.25,0.0,-0.06,1.2,0.6,1,9.420214452447536e-05
0.25,0.0,-0.06,1.57,-0.6,1,5.6696348853861e-05
0.25,0.0,-0.06,1.57,-0.3,1,5.016506662033114e-05
0.25,0.0,-0.06,1.57,0.0,1,9.605655593383478e-05
0.25,0.0,-0.06,1.57,0.3,1,5.015154684067387e-05
0.25,0.0,-0.06,1.57,0.6,1,5.666805153279668e-05
0.25,0.0,-0.02,0.0,-0.6,0,0.35839820029559405
0.25,0.0,-0.02,0.0,-0.3,0,0.21742527048079147
0.25,0.0,-0.02,0.0,0.0,0,0.2098679103557038
0.25,0.0,-0.02,0.0,0.3,0,0.21754644623723426
0.25,0.0,-0.02,0.0,0.6,0,0.3586983789749714
0.25,0.0,-0.02,0.225,-0.6,0,0.4363340748506529
0.25,0.0,-0.02,0.225,-0.3,0,0.3582451795880404
0.25,0.0,-0.02,0.225,0.0,0,0.30928280098198274
0.25,0.0,-0.02,0.225,0.3,0,0.3584425161355466
0.25,0.0,-0.02,0.225,0.6,0,0.4366265989100726
0.25,0.0,-0.02,0.45,-0.6,1,6.972623960735875e-05
0.25,0.0,-0.02,0.45,-0.3,0,0.040138090750449135
0.25,0.0,-0.02,0.45,0.0,0,0.24920719973501598
0.25,0.0,-0.02,0.45,0.3,0,0.04024847834873508
0.25,0.0,-0.02,0.45,0.6,1,6.967161039132173e-05
0.25,0.0,-0.02,0.675,-0.6,1,8.267148728356515e-05
0.25,0.0,-0.02,0.675,-0.3,0,0.040788764676887794
0.25,0.0,-0.02,0.675,0.0,0,0.13670565956654582
0.25,0.0,-0.02,0.675,0.3,0,0.04079147588063202
0.25,0.0,-0.02,0.675,0.6,1,8.262542567748248e-05
0.25,0.0,-0.02,0.9,-0.6,1,8.272360865635894e-05
0.25,0.0,-0.02,0.9,-0.3,1,6.581390793182773e-05
0.25,0.0,-0.02,0.9,0.0,1,5.6461028785000954e-05
0.25,0.0,-0.02,0.9,0.3,1,6.579149672185623e-05
0.25,0.0,-0.02,0.9,0.6,1,8.269385877987449e-05
0.25,0.0,-0.02,1.2,-0.6,1,9.551556254544348e-05
0.25,0.0,-0.02,1.2,-0.3,1,8.014628943548413e-05
0.25,0.0,-0.02,1.2,0.0,1,7.416352910945165e-05
0.25,0.0,-0.02,1.2,0.3,1,8.012578996267528e-05
0.25,0.0,-0.02,1.2,0.6,1,9.548104674113062e-05
0.25,0.0,-0.02,1.57,-0.6,1,5.77300528049924e-05
0.25,0.0,-0.02,1.57,-0.3,1,5.0332047518420214e-05
0.25,0.0,-0.02,1.57,0.0,1,9.594901995413664e-05
0.25,0.0,-0.02,1.57,0.3,1,5.031813022528665e-05
0.25,0.0,-0.02,1.57,0.6,1,5.7699784406702445e-05
0.25,0.0,0.02,0.0,-0.6,0,0.3155657226643491
0.25,0.0,0.02,0.0,-0.3,0,0.18231103598855886
0.25,0.0,0.02,0.0,0.0,0,0.16651933830963314
0.25,0.0,0.02,0.0,0.3,0,0.1824080690216146
0.25,0.0,0.02,0.0,0.6,0,0.31581377787320364
0.25,0.0,0.02,0.225,-0.6,1,5.343345023761015e-05
0.25,0.0,0.02,0.225,-0.3,0,0.30407821274345415
0.25,0.0,0.02,0.225,0.0,0,0.11042072922677194
0.25,0.0,0.02,0.225,0.3,0,0.30424519612904677
0.25,0.0,0.02,0.225,0.6,1,5.342262633963842e-05
0.25,0.0,0.02,0.45,-0.6,1,8.754611450707803e-05
0.25,0.0,0.02,0.45,-0.3,0,0.16065561642883452
0.25,0.0,0.02,0.45,0.0,0,0.06324463606366468
0.25,0.0,0.02,0.45,0.3,0,0.1606588854899535
0.25,0.0,0.02,0.45,0.6,1,8.750345867865206e-05
0.25,0.0,0.02,0.675,-0.6,1,7.642763372332226e-05
0.25,0.0,0.02,0.675,-0.3,1,5.805111973433183e-05
0.25,0.0,0.02,0.675,0.0,0,0.023995564311066767
0.25,0.0,0.02,0.675,0.3,1,5.8026784184274235e-05
0.25,0.0,0.02,0.675,0.6,1,7.639469735687918e-05
0.25,0.0,0.02,0.9,-0.6,1,8.288013139136074e-05
0.25,0.0,0.02,0.9,-0.3,1,6.517426659538086e-05
0.25,0.0,0.02,0.9,0.0,1,5.593297305987665e-05
0.25,0.0,0.02,0.9,0.3,1,6.515338798178818e-05
0.25,0.0,0.02,0.9,0.6,1,8.284963701834537e-05
0.25,0.0,0.02,1.2,-0.6,1,9.706608311417251e-05
0.25,0.0,0.02,1.2,-0.3,1,8.02163403658545e-05
0.25,0.0,0.02,1.2,0.0,1,7.392105213105296e-05
0.25,0.0,0.02,1.2,0.3,1,8.01950637045107e-05
0.25,0.0,0.02,1.2,0.6,1,9.702842501456341e-05
0.25,0.0,0.02,1.57,-0.6,1,5.8901502938730766e-05
0.25,0.0,0.02,1.57,-0.3,1,5.0579377151398665e-05
0.25,0.0,0.02,1.57,0.0,1,9.59972562261283e-05
0.25,0.0,0.02,1.57,0.3,1,5.056532920647002e-05
0.25,0.0,0.02,1.57,0.6,1,5.886974692518862e-05
0.25,0.0,0.06,0.0,-0.6,0,0.3321677827192847
0.25,0.0,0.06,0.0,-0.3,0,0.149035300602047
0.25,0.0,0.06,0.0,0.0,0,0.12879711534247698
0.25,0.0,0.06,0.0,0.3,0,0.14910384522695289
0.25,0.0,0.06,0.0,0.6,0,0.33246509167208566
0.25,0.0,0.06,0.225,-0.6,1,9.935132242411148e-05
0.25,0.0,0.06,0.225,-0.3,0,0.25478785669834675
0.25,0.0,0.06,0.225,0.0,0,0.07115194443077652
0.25,0.0,0.06,0.225,0.3,0,0.25494119335052784
0.25,0.0,0.06,0.225,0.6,1,9.938621913009695e-05
0.25,0.0,0.06,0.45,-0.6,1,6.913214222346765e-05
0.25,0.0,0.06,0.45,-0.3,0,0.03446054386135346
0.25,0.0,0.06,0.45,0.0,0,0.1022152053238919
0.25,0.0,0.06,0.45,0.3,0,0.034464877304808815
0.25,0.0,0.06,0.45,0.6,1,6.909790802458229e-05
0.25,0.0,0.06,0.675,-0.6,1,7.561470701923341e-05
0.25,0.0,0.06,0.675,-0.3,1,5.5317364185063006e-05
0.25,0.0,0.06,0.675,0.0,1,8.405155557690927e-05
0.25,0.0,0.06,0.675,0.3,1,5.529427279461631e-05
0.25,0.0,0.06,0.675,0.6,1,7.558154472999984e-05
0.25,0.0,0.06,0.9,-0.6,1,8.385467443993995e-05
0.25,0.0,0.06,0.9,-0.3,1,6.502653468504072e-05
0.25,0.0,0.06,0.9,0.0,1,5.5591587072350684e-05
0.25,0.0,0.06,0.9,0.3,1,6.500518961977438e-05
0.25,0.0,0.06,0.9,0.6,1,8.382234022036074e-05
0.25,0.0,0.06,1.2,-0.6,1,9.887999978884823e-05
0.25,0.0,0.06,1.2,-0.3,1,8.036278225138429e-05
0.25,0.0,0.06,1.2,0.0,1,7.371927605592796e-05
0.25,0.0,0.06,1.2,0.3,1,8.034074865741223e-05
0.25,0.0,0.06,1.2,0.6,1,9.883912875590703e-05
0.25,0.0,0.06,1.57,-0.6,1,6.013287855012645e-05
0.25,0.0,0.06,1.57,-0.3,1,5.084245170278013e-05
0.25,0.0,0.06,1.57,0.0,1,9.60579681663969e-05
0.25,0.0,0.06,1.57,0.3,1,5.082843762611815e-05
0.25,0.0,0.06,1.57,0.6,1,6.010015987431247e-05
0.25,0.0,0.1,0.0,-0.6,0,0.2560633363638743
0.25,0.0,0.1,0.0,-0.3,0,0.11999734647014633
0.25,0.0,0.1,0.0,0.0,0,0.08930914288479187
0.25,0.0,0.1,0.0,0.3,0,0.12010334337408408
0.25,0.0,0.1,0.0,0.6,0,0.25631246833809657
0.25,0.0,0.1,0.225,-0.6,1,5.7115649943050115e-05
0.25,0.0,0.1,0.225,-0.3,0,0.1273627123034584
0.25,0.0,0.1,0.225,0.0,0,0.032765426465877136
0.25,0.0,0.1,0.225,0.3,0,0.12737137886852215
0.25,0.0,0.1,0.225,0.6,1,5.713812284810127e-05
0.25,0.0,0.1,0.45,-0.6,1,6.602614295289897e-05
0.25,0.0,0.1,0.45,-0.3,1,9.041319598288585e-05
0.25,0.0,0.1,0.45,0.0,1,5.611165448248883e-05
0.25,0.0,0.1,0.45,0.3,1,9.03656726325367e-05
0.25,0.0,0.1,0.45,0.6,1,6.599807981526669e-05
0.25,0.0,0.1,0.675,-0.6,1,7.626770925630414e-05
0.25,0.0,0.1,0.675,-0.3,1,5.5019581686821245e-05
0.25,0.0,0.1,0.675,0.0,1,8.325587719153356e-05
0.25,0.0,0.1,0.675,0.3,1,5.4996534109140094e-05
0.25,0.0,0.1,0.675,0.6,1,7.623322507389079e-05
0.25,0.0,0.1,0.9,-0.6,1,8.547972386272531e-05
0.25,0.0,0.1,0.9,-0.3,1,6.501046454949902e-05
0.25,0.0,0.1,0.9,0.0,1,5.52865209979461e-05
0.25,0.0,0.1,0.9,0.3,1,6.498828732665794e-05
0.25,0.0,0.1,0.9,0.6,1,8.54438891544337e-05
0.25,0.0,0.1,1.2,-0.6,1,5.051387325941401e-05
0.25,0.0,0.1,1.2,-0.3,1,8.058121761916372e-05
0.25,0.0,0.1,1.2,0.0,1,7.353178735333762e-05
0.25,0.0,0.1,1.2,0.3,1,8.055826252364517e-05
0.25,0.0,0.1,1.2,0.6,1,5.049156327758403e-05
0.25,0.0,0.1,1.57,-0.6,1,6.131120268610734e-05
0.25,0.0,0.1,1.57,-0.3,1,5.107907592066537e-05
0.25,0.0,0.1,1.57,0.0,1,9.604540600360618e-05
0.25,0.0,0.1,1.57,0.3,1,5.1065196142722344e-05
0.25,0.0,0.1,1.57,0.6,1,6.12782749952183e-05
0.25,0.0,0.14,0.0,-0.6,0,0.015492160183412589
0.25,0.0,0.14,0.0,-0.3,0,0.09913190677800635
0.25,0.0,0.14,0.0,0.0,0,0.05236024165525482
0.25,0.0,0.14,0.0,0.3,0,0.09926882333203084
0.25,0.0,0.14,0.0,0.6,0,0.015602890734233293
0.25,0.0,0.14,0.225,-0.6,1,9.899293706317054e-05
0.25,0.0,0.14,0.225,-0.3,1,5.937793906452249e-05
0.25,0.0,0.14,0.225,0.0,0,0.003773197763427046
0.25,0.0,0.14,0.225,0.3,1,5.9372260334271074e-05
0.25,0.0,0.14,0.225,0.6,1,9.897043349268806e-05
0.25,0.0,0.14,0.45,-0.6,1,6.587922730000168e-05
0.25,0.0,0.14,0.45,-0.3,1,8.948216993637718e-05
0.25,0.0,0.14,0.45,0.0,1,5.535360134844439e-05
0.25,0.0,0.14,0.45,0.3,1,8.943658371019055e-05
0.25,0.0,0.14,0.45,0.6,1,6.585134808728276e-05
